target_id,repo,file,line,containing_type,method,receiver_type,kind
eShop:0003,eShop,src/Ordering.API/Apis/OrdersApi.cs,34,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0004,eShop,src/Ordering.API/Apis/OrdersApi.cs,63,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0014,eShop,src/Ordering.API/Application/Commands/CreateOrderCommandHandler.cs,47,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
eShop:0015,eShop,src/Ordering.API/Application/Commands/IdentifiedCommandHandler.cs,79,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0021,garnet,libs/cluster/Server/ClusterManager.cs,76,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0022,garnet,libs/cluster/Server/ClusterManager.cs,78,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0025,garnet,libs/cluster/Server/ClusterManager.cs,97,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0026,garnet,libs/cluster/Server/ClusterManager.cs,104,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0137,garnet,libs/cluster/Server/Migration/MigrationManager.cs,48,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0138,garnet,libs/cluster/Server/Migration/MigrationManager.cs,49,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0139,garnet,libs/cluster/Server/Migration/MigrationManager.cs,50,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0140,garnet,libs/cluster/Server/Migration/MigrationManager.cs,51,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0141,garnet,libs/cluster/Server/Migration/MigrationManager.cs,52,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0142,garnet,libs/cluster/Server/Migration/MigrationManager.cs,53,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0143,garnet,libs/cluster/Server/Migration/MigrationManager.cs,54,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0250,garnet,libs/cluster/Server/Replication/ReplicationHistoryManager.cs,156,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0251,garnet,libs/cluster/Server/Replication/ReplicationHistoryManager.cs,158,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0253,garnet,libs/cluster/Server/Replication/ReplicationManager.cs,164,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0292,garnet,libs/common/Format.cs,141,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0305,garnet,libs/common/NetworkBufferSettings.cs,87,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0306,garnet,libs/common/Networking/NetworkHandler.cs,189,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0307,garnet,libs/common/Networking/NetworkHandler.cs,200,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0308,garnet,libs/common/Networking/NetworkHandler.cs,253,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0309,garnet,libs/common/Networking/NetworkHandler.cs,264,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0310,garnet,libs/common/Networking/NetworkHandler.cs,442,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0312,garnet,libs/common/Networking/NetworkHandler.cs,660,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0330,garnet,libs/common/Networking/TcpNetworkHandlerBase.cs,263,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0331,garnet,libs/common/Networking/TcpNetworkHandlerBase.cs,265,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0332,garnet,libs/host/Configuration/ConfigProviders.cs,155,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0334,garnet,libs/host/Configuration/ConfigProviders.cs,216,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0335,garnet,libs/host/Configuration/Options.cs,727,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0338,garnet,libs/host/Configuration/Options.cs,997,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0342,garnet,libs/host/Configuration/Redis/RedisConfigSerializer.cs,139,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0344,garnet,libs/host/GarnetServer.cs,203,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0345,garnet,libs/host/GarnetServer.cs,207,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0346,garnet,libs/host/GarnetServer.cs,257,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0347,garnet,libs/host/GarnetServer.cs,293,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0348,garnet,libs/host/GarnetServer.cs,297,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0349,garnet,libs/host/GarnetServer.cs,301,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0350,garnet,libs/host/GarnetServer.cs,302,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0352,garnet,libs/host/MemoryLogger.cs,42,Microsoft.Extensions.Logging.LoggerExtensions,Log,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0354,garnet,libs/host/ServerSettingsManager.cs,112,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0355,garnet,libs/host/ServerSettingsManager.cs,118,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0356,garnet,libs/host/ServerSettingsManager.cs,151,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0358,garnet,libs/host/ServerSettingsManager.cs,169,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0359,garnet,libs/host/ServerSettingsManager.cs,172,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0360,garnet,libs/host/ServerSettingsManager.cs,322,Microsoft.Extensions.Logging.LoggerExtensions,Log,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0361,garnet,libs/host/ServerSettingsManager.cs,355,Microsoft.Extensions.Logging.LoggerExtensions,Log,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0362,garnet,libs/server/AOF/AofProcessor.cs,107,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0363,garnet,libs/server/AOF/AofProcessor.cs,119,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0364,garnet,libs/server/AOF/AofProcessor.cs,120,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0365,garnet,libs/server/AOF/AofProcessor.cs,121,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0366,garnet,libs/server/AOF/AofProcessor.cs,122,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0367,garnet,libs/server/AOF/AofProcessor.cs,123,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0368,garnet,libs/server/AOF/AofProcessor.cs,129,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0370,garnet,libs/server/AOF/AofProcessor.cs,157,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0380,garnet,libs/server/Custom/CustomCommandManager.cs,233,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0381,garnet,libs/server/Custom/CustomCommandManager.cs,237,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0382,garnet,libs/server/Databases/DatabaseManagerBase.cs,202,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0383,garnet,libs/server/Databases/DatabaseManagerBase.cs,207,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0385,garnet,libs/server/Databases/DatabaseManagerBase.cs,279,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0389,garnet,libs/server/Databases/DatabaseManagerBase.cs,480,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0390,garnet,libs/server/Databases/DatabaseManagerBase.cs,487,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0391,garnet,libs/server/Databases/DatabaseManagerBase.cs,495,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0396,garnet,libs/server/Databases/DatabaseManagerBase.cs,628,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0397,garnet,libs/server/Databases/DatabaseManagerBase.cs,642,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0398,garnet,libs/server/Databases/DatabaseManagerBase.cs,701,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0399,garnet,libs/server/Databases/DatabaseManagerBase.cs,734,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0400,garnet,libs/server/Databases/DatabaseManagerBase.cs,750,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0411,garnet,libs/server/Databases/SingleDatabaseManager.cs,106,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0414,garnet,libs/server/Databases/SingleDatabaseManager.cs,253,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0416,garnet,libs/server/Lua/LuaOptions.cs,56,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0420,garnet,libs/server/Lua/LuaRunner.Functions.cs,534,Microsoft.Extensions.Logging.LoggerExtensions,Log,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0425,garnet,libs/server/Lua/LuaRunner.Functions.cs,2204,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0434,garnet,libs/server/Lua/LuaTimeoutManager.cs,158,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0435,garnet,libs/server/Lua/LuaTimeoutManager.cs,256,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0437,garnet,libs/server/Metrics/GarnetServerMonitor.cs,186,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0440,garnet,libs/server/Metrics/GarnetServerMonitor.cs,317,Microsoft.Extensions.Logging.LoggerExtensions,LogCritical,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0443,garnet,libs/server/Resp/ACLCommands.cs,246,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0444,garnet,libs/server/Resp/ACLCommands.cs,313,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0445,garnet,libs/server/Resp/ACLCommands.cs,353,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0447,garnet,libs/server/Resp/AdminCommands.cs,749,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0448,garnet,libs/server/Resp/BasicCommands.cs,1672,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0449,garnet,libs/server/Resp/ClientCommands.cs,377,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0450,garnet,libs/server/Resp/ClientCommands.cs,392,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0451,garnet,libs/server/Resp/ClientCommands.cs,396,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0454,garnet,libs/server/Resp/Parser/RespCommand.cs,2693,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0458,garnet,libs/server/Resp/RespServerSession.cs,276,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0459,garnet,libs/server/Resp/RespServerSession.cs,391,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0461,garnet,libs/server/Resp/RespServerSession.cs,506,Microsoft.Extensions.Logging.LoggerExtensions,Log,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0462,garnet,libs/server/Resp/RespServerSession.cs,534,Microsoft.Extensions.Logging.LoggerExtensions,LogCritical,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0465,garnet,libs/server/Resp/Vector/VectorManager.cs,105,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0466,garnet,libs/server/Resp/Vector/VectorManager.cs,188,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0467,garnet,libs/server/Resp/Vector/VectorManager.cs,215,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0471,garnet,libs/server/Resp/Vector/VectorManager.cs,260,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0487,garnet,libs/server/Servers/GarnetServerBase.cs,170,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0488,garnet,libs/server/Servers/GarnetServerBase.cs,192,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0489,garnet,libs/server/Servers/GarnetServerOptions.cs,641,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0490,garnet,libs/server/Servers/GarnetServerOptions.cs,648,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0491,garnet,libs/server/Servers/GarnetServerOptions.cs,650,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0492,garnet,libs/server/Servers/GarnetServerOptions.cs,653,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0493,garnet,libs/server/Servers/GarnetServerOptions.cs,656,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0494,garnet,libs/server/Servers/GarnetServerOptions.cs,658,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0495,garnet,libs/server/Servers/GarnetServerOptions.cs,659,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0496,garnet,libs/server/Servers/GarnetServerOptions.cs,667,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0497,garnet,libs/server/Servers/GarnetServerOptions.cs,668,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0498,garnet,libs/server/Servers/GarnetServerOptions.cs,670,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0499,garnet,libs/server/Servers/GarnetServerOptions.cs,678,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0500,garnet,libs/server/Servers/GarnetServerOptions.cs,694,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0501,garnet,libs/server/Servers/GarnetServerOptions.cs,718,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0502,garnet,libs/server/Servers/GarnetServerOptions.cs,723,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0504,garnet,libs/server/Servers/GarnetServerOptions.cs,758,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0505,garnet,libs/server/Servers/GarnetServerOptions.cs,807,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0506,garnet,libs/server/Servers/GarnetServerOptions.cs,808,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0507,garnet,libs/server/Servers/GarnetServerOptions.cs,815,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0508,garnet,libs/server/Servers/GarnetServerOptions.cs,817,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0509,garnet,libs/server/Servers/GarnetServerOptions.cs,819,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0510,garnet,libs/server/Servers/GarnetServerOptions.cs,821,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0511,garnet,libs/server/Servers/GarnetServerOptions.cs,824,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0512,garnet,libs/server/Servers/GarnetServerOptions.cs,826,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0513,garnet,libs/server/Servers/GarnetServerOptions.cs,827,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0514,garnet,libs/server/Servers/GarnetServerOptions.cs,835,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0515,garnet,libs/server/Servers/GarnetServerOptions.cs,836,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0516,garnet,libs/server/Servers/GarnetServerOptions.cs,838,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0517,garnet,libs/server/Servers/GarnetServerOptions.cs,841,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0518,garnet,libs/server/Servers/GarnetServerOptions.cs,854,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0519,garnet,libs/server/Servers/GarnetServerOptions.cs,858,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0520,garnet,libs/server/Servers/GarnetServerOptions.cs,880,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0521,garnet,libs/server/Servers/GarnetServerOptions.cs,885,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0522,garnet,libs/server/Servers/GarnetServerOptions.cs,893,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0532,garnet,libs/server/Servers/GarnetServerTcp.cs,245,Microsoft.Extensions.Logging.LoggerExtensions,LogDebug,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0533,garnet,libs/server/Servers/GarnetServerTcp.cs,258,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0536,garnet,libs/server/Servers/GarnetServerTcp.cs,287,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0544,garnet,libs/server/StoreWrapper.cs,210,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0546,garnet,libs/server/StoreWrapper.cs,248,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0548,garnet,libs/server/StoreWrapper.cs,667,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0555,garnet,libs/server/StoreWrapper.cs,780,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0556,garnet,libs/server/TaskManager/TaskManager.cs,91,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0557,garnet,libs/server/TaskManager/TaskManager.cs,106,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0558,garnet,libs/server/TaskManager/TaskManager.cs,154,Microsoft.Extensions.Logging.LoggerExtensions,LogCritical,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0569,garnet,libs/server/TLS/GarnetTlsOptions.cs,273,Microsoft.Extensions.Logging.LoggerExtensions,LogWarning,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0578,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,625,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0579,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,640,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0582,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1411,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0583,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1412,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0584,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1413,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0585,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1414,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0586,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1415,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0587,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1416,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0588,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1660,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0591,garnet,libs/storage/Tsavorite/cs/src/core/Allocator/AllocatorBase.cs,1795,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0602,garnet,libs/storage/Tsavorite/cs/src/core/Index/Checkpointing/StateMachineDriver.cs,241,Microsoft.Extensions.Logging.LoggerExtensions,LogTrace,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0607,garnet,libs/storage/Tsavorite/cs/src/core/Index/CheckpointManagement/DeviceLogCommitCheckpointManager.cs,434,Microsoft.Extensions.Logging.LoggerExtensions,LogError,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0608,garnet,libs/storage/Tsavorite/cs/src/core/Index/CheckpointManagement/RecoveryInfo.cs,341,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0609,garnet,libs/storage/Tsavorite/cs/src/core/Index/CheckpointManagement/RecoveryInfo.cs,342,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
garnet:0610,garnet,libs/storage/Tsavorite/cs/src/core/Index/CheckpointManagement/RecoveryInfo.cs,343,Microsoft.Extensions.Logging.LoggerExtensions,LogInformation,Microsoft.Extensions.Logging.ILogger,Extension
