repo,file,line,receiver_type,method,kind,containing_type,coverage_status,hits
orleans,test/Grains/TestInternalGrains/PlacementTestGrain.cs,326,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,38,System.IServiceProvider,GetService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,47,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,54,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,63,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,80,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,113,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,117,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,128,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,161,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,173,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,218,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,258,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,265,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,294,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,327,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,332,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,341,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,372,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,413,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,419,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/ReminderTestGrain2.cs,421,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,72,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,84,Microsoft.Extensions.Logging.ILogger,Log,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,97,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,103,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,109,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,126,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,133,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,206,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,209,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,221,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,236,Microsoft.Extensions.Logging.ILogger,Log,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,247,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,258,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,287,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,299,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,346,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,360,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,371,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,378,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,469,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,477,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,566,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,586,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,604,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,660,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,667,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,702,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,704,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,724,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,743,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,772,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,788,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,793,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,884,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,899,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,906,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,961,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamingGrain.cs,963,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,135,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,166,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,191,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,196,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,203,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,209,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,215,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,250,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,260,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,283,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,293,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,299,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,306,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,313,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,319,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,326,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,332,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,337,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,347,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,352,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,360,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,365,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,373,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,379,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,407,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,417,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestGrains.cs,428,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestInternalGrains.cs,22,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestInternalGrains.cs,40,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamLifecycleTestInternalGrains.cs,52,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,113,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,119,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,126,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,132,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,138,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,144,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,174,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
orleans,test/Grains/TestInternalGrains/StreamReliabilityTestGrains.cs,198,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
